kepoi_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg
K06172.01,CANDIDATE,31.8134892,1.18,496.0,14.31,5505.0,4.586
K02610.02,CANDIDATE,115.230655,4.02,632.0,37.8,6585.0,3.813
K02714.03,CONFIRMED,184.262741,2.57,380.0,4.93,6115.0,4.249
K02719.02,CANDIDATE,106.25976,1.5,303.0,1.99,4827.0,4.508
K02828.02,CANDIDATE,505.462916,3.46,181.0,0.25,4817.0,4.499
K02869.02,CANDIDATE,274.743032,2.16,330.0,2.82,6277.0,4.306
K00423.02,CANDIDATE,360.477635,11943.8,339.0,3.11,6266.0,4.101
K02871.03,CANDIDATE,18.0811429,0.75,638.0,39.18,5693.0,4.551
K02926.03,CONFIRMED,20.9569985,2.38,363.0,4.11,3891.0,4.718
K06085.01,CANDIDATE,5.902596818,25.8,1123.0,376.53,6184.0,4.371
K06173.01,CANDIDATE,214.013044,1.54,397.0,5.89,6698.0,4.267
K06176.01,CANDIDATE,143.09688,1.48,441.0,8.94,6725.0,4.335
K06178.01,CANDIDATE,13.0327301,1.64,809.0,101.4,6122.0,4.471
K02926.04,CONFIRMED,37.6333868,2.25,299.0,1.88,3891.0,4.718
K02971.02,CANDIDATE,31.9533679,1.65,725.0,65.15,6313.0,4.228
K03028.02,CANDIDATE,458.16754,2.11,208.0,0.45,5536.0,4.566
K03088.02,CANDIDATE,67.8766605,1.92,455.0,10.11,6018.0,4.485
K03214.02,CANDIDATE,25.0901574,1.35,852.0,124.33,6033.0,3.985
K03371.02,CONFIRMED,12.25384348,1.0,678.0,50.05,5413.0,4.579
K03401.02,CANDIDATE,326.6708,2.2,283.0,1.52,5896.0,4.343
K00238.03,CANDIDATE,362.97828,1.96,296.0,1.81,6086.0,4.274
K00593.04,CANDIDATE,240.192808,2.68,298.0,1.86,6004.0,4.484
K00993.03,CANDIDATE,86.723653,1.43,391.0,5.5,5830.0,4.54
K07878.01,CANDIDATE,36.566324,15.41,828.0,110.92,5294.0,3.599
K06093.01,CANDIDATE,20.5736113,3.86,1197.0,484.82,5440.0,3.404
K03207.01,CANDIDATE,0.954388314,2.27,3406.0,31694.26,7056.0,3.813
K03420.01,CANDIDATE,5.77451117,1.87,1232.0,544.74,5821.0,4.127
K00351.07,CONFIRMED,124.922516,3.37,407.0,6.45,5970.0,4.317
K01920.02,CANDIDATE,10.1384691,0.74,723.0,64.55,5483.0,4.589
K01992.03,CANDIDATE,85.517344,3.04,482.0,12.75,5592.0,4.115
K06618.01,CANDIDATE,8.6040858,0.94,947.0,189.96,6250.0,4.472
K07882.01,CANDIDATE,65.415183,1.31,295.0,1.79,4348.0,4.62
K06753.01,CANDIDATE,72.28198,13.11,984.0,221.28,7694.0,3.631
K06889.01,CANDIDATE,75.906736,0.63,507.0,15.65,6140.0,4.248
K06890.01,CANDIDATE,2.15888911,0.72,1130.0,384.49,5269.0,4.627
K06892.01,CANDIDATE,17.5806026,1.87,816.0,104.96,5839.0,4.199
K07023.01,CANDIDATE,2.71772323,0.72,1123.0,375.05,5135.0,4.464
K07157.01,CANDIDATE,23.9830523,1.17,718.0,62.83,5696.0,4.178
K07283.01,CANDIDATE,134.413808,1.69,391.0,5.51,6013.0,4.37
K07894.01,CANDIDATE,347.97611,1.62,253.0,0.97,5995.0,4.536
K04526.02,CANDIDATE,11.8187288,2.09,919.0,168.38,5803.0,4.211
K04535.02,CANDIDATE,5.78901936,0.78,849.0,122.75,5289.0,4.546
K04838.02,CANDIDATE,6.33342309,7.62,625.0,36.11,4352.0,4.671
K04871.02,CANDIDATE,5.522479,0.76,1288.0,650.66,6532.0,4.271
K06368.01,CANDIDATE,9.4588054,1.78,943.0,187.04,6247.0,4.433
K06372.01,CANDIDATE,71.008017,1.11,419.0,7.27,5847.0,4.526
K06375.01,CANDIDATE,2.90805147,0.97,1220.0,523.63,5889.0,4.543
K06631.01,CANDIDATE,2.56271232,0.48,1171.0,443.49,5190.0,4.446
K06762.01,CANDIDATE,15.08186,0.98,758.0,78.11,5794.0,4.377
K06763.01,CANDIDATE,2.44693823,0.56,1379.0,855.53,5821.0,4.419
K06765.01,CANDIDATE,13.05609,1.3,814.0,103.85,6078.0,4.434
K07032.01,CANDIDATE,3.64049242,0.61,1136.0,393.32,5745.0,4.503
K07162.01,CANDIDATE,5.1581317,2.02,1642.0,1720.62,5155.0,3.511
K07291.01,CANDIDATE,25.9136674,3.37,966.0,205.72,6167.0,3.804
K07426.01,CANDIDATE,6.96197304,0.97,778.0,86.68,5008.0,4.506
K07427.01,CANDIDATE,7.8935324,0.78,1052.0,289.79,6306.0,4.346
K07430.01,CANDIDATE,1.320499473,18.94,4477.0,95168.65,5172.0,2.693
K07432.01,CANDIDATE,13.1538409,1.03,750.0,74.8,5443.0,4.36
K00460.02,CANDIDATE,36.0484798,1.24,566.0,24.28,5602.0,4.33
K05875.02,CANDIDATE,4.2742605,1.88,1326.0,730.69,6477.0,4.361
K06253.01,CANDIDATE,27.556452,1.4,531.0,18.86,5509.0,4.565
K06384.01,CANDIDATE,566.28176,2.79,203.0,0.4,5829.0,4.575
K06635.01,CANDIDATE,0.52740121,1.49,1027.0,263.23,3582.0,4.847
K06641.01,CANDIDATE,1.400903699,1.16,1764.0,2284.73,6375.0,4.474
K06774.01,CANDIDATE,17.3816224,26.55,756.0,77.09,6116.0,4.407
K06776.01,CANDIDATE,28.655498,1.45,658.0,44.37,6268.0,4.429
K06777.01,CANDIDATE,13.4450174,1.08,606.0,31.92,5003.0,4.553
K06904.01,CANDIDATE,26.1556767,1.28,501.0,14.92,5204.0,4.573
K06907.01,CANDIDATE,4.60687717,1.14,865.0,132.78,5110.0,4.582
K07040.01,CANDIDATE,502.20642,2.18,212.0,0.48,6018.0,4.615
K07041.01,CANDIDATE,8.3613732,0.79,793.0,93.31,5470.0,4.509
K07169.01,CANDIDATE,10.5113779,0.72,1052.0,289.46,6575.0,4.278
K07174.01,CANDIDATE,1.58487898,0.37,943.0,187.91,4201.0,4.675
K07301.01,CANDIDATE,20.9525604,1.19,495.0,14.2,4885.0,4.61
K07305.01,CANDIDATE,3.72920972,0.8,1713.0,2035.92,6215.0,3.955
K07434.01,CANDIDATE,5.704593,0.95,900.0,154.92,5523.0,4.566
K07435.01,CANDIDATE,1.36752316,0.82,1684.0,1899.59,5836.0,4.417
K07437.01,CANDIDATE,1.9997244,0.84,1385.0,870.41,5838.0,4.529
K06256.01,CANDIDATE,14.137062,1.37,568.0,24.62,4861.0,4.574
K06259.01,CANDIDATE,4.78113942,1.14,1130.0,386.46,5683.0,4.326
K06259.02,CANDIDATE,7.18864064,1.3,987.0,223.87,5683.0,4.326
K06511.01,CANDIDATE,27.122801,1.46,594.0,29.38,5878.0,4.512
K06513.01,CANDIDATE,5.62241111,1.17,561.0,23.43,3894.0,4.71
K06516.01,CANDIDATE,11.2901559,0.88,617.0,34.17,5025.0,4.609
K06646.01,CANDIDATE,7.1356633,1.38,751.0,75.39,4926.0,4.522
K06781.01,CANDIDATE,14.5909249,0.93,622.0,35.34,5214.0,4.527
K06783.01,CANDIDATE,11.8496351,1.31,802.0,97.71,6032.0,4.508
K06786.01,CANDIDATE,455.62395,3.0,228.0,0.64,5883.0,4.53
K06913.02,CANDIDATE,1.75173647,3.86,4900.0,136315.31,10894.0,3.667
K07179.01,CANDIDATE,407.14656,1.18,272.0,1.29,5845.0,4.282
K07180.01,CANDIDATE,487.83894,3.94,298.0,1.88,5421.0,3.882
K07182.01,CANDIDATE,6.853888,1.74,613.0,33.32,4199.0,4.609
K00547.02,CANDIDATE,7.34672485,0.97,784.0,89.33,5271.0,4.578
K07445.01,CANDIDATE,6.933574,1.3,829.0,111.53,5510.0,4.584
K06262.01,CANDIDATE,0.673141323,1.29,1834.0,2675.15,5461.0,4.552
K06263.01,CANDIDATE,8.60965352,3.33,1550.0,1365.41,5418.0,3.447
K06267.01,CANDIDATE,13.8911152,1.12,674.0,48.8,5472.0,4.499
K06399.01,CANDIDATE,6.76890076,1.24,1017.0,253.3,5737.0,4.327
K06401.01,CANDIDATE,1.96134311,41.53,2167.0,5197.02,6221.0,3.935
K06526.01,CANDIDATE,486.77832,9.3,409.0,6.6,5039.0,3.295
K06653.01,CANDIDATE,28.2682167,1.22,526.0,18.12,5496.0,4.564
K06657.01,CANDIDATE,1.6037058,1.54,2492.0,9138.09,6400.0,3.877
K07884.01,CANDIDATE,0.70965042,1.49,2036.0,4086.46,5618.0,4.373
K06793.01,CANDIDATE,3.62657392,0.79,1014.0,250.0,5416.0,4.579
K06918.01,CANDIDATE,0.902403563,6.17,1688.0,1919.35,5776.0,4.599
K06919.01,CANDIDATE,8.7998722,1.09,577.0,26.18,4298.0,4.603
K06921.01,CANDIDATE,6.87778029,1.19,1052.0,289.51,6274.0,4.434
K06925.01,CANDIDATE,12.9489256,0.94,416.0,7.09,3867.0,4.734
K07889.01,CANDIDATE,130.235324,2.44,332.0,2.86,5616.0,4.529
K07892.01,CANDIDATE,10.692115,2.71,1008.0,244.47,6474.0,4.311
K07319.01,CANDIDATE,17.1677675,0.97,370.0,4.43,3761.0,4.724
K07320.01,CANDIDATE,8.50207749,0.75,679.0,50.14,4889.0,4.57
K07449.01,CANDIDATE,1.322475635,14.03,1097.0,342.59,4668.0,4.7
K07455.01,CANDIDATE,3.773744,2.44,2001.0,3791.11,7302.0,3.965
K06274.01,CANDIDATE,18.1772927,1.5,737.0,69.62,6158.0,4.455
K06276.01,CANDIDATE,3.09872834,0.64,579.0,26.6,3628.0,4.842
K06409.01,CANDIDATE,19.9310602,2.42,960.0,201.01,5500.0,3.775
K06532.01,CANDIDATE,0.813998812,1.36,1933.0,3285.52,5705.0,4.424
K06664.01,CANDIDATE,14.7639145,0.93,632.0,37.74,5541.0,4.613
K06666.01,CANDIDATE,1.118510435,0.75,1684.0,1898.51,5918.0,4.544
K06798.01,CANDIDATE,2.64185268,3.56,2104.0,4636.69,5195.0,3.409
K06931.01,CANDIDATE,2.54031121,1.2,1268.0,611.31,5778.0,4.531
K07061.01,CANDIDATE,1.371587993,4.91,2413.0,8016.36,7045.0,4.154
K07195.01,CANDIDATE,5.89773974,1.0,1150.0,414.11,6300.0,4.371
K07197.01,CANDIDATE,1.74145041,1.46,1234.0,547.5,5238.0,4.598
K07199.01,CANDIDATE,20.2944118,774.73,648.0,41.69,5865.0,4.518
K07327.01,CANDIDATE,17.9908273,1.88,541.0,20.29,4918.0,4.546
K07330.01,CANDIDATE,198.11309,1.09,399.0,5.96,6163.0,4.144
K07460.01,CANDIDATE,5.70509519,1.58,947.0,189.8,5455.0,4.448
K06538.01,CANDIDATE,129.847318,1.45,385.0,5.22,6133.0,4.427
K06672.01,CANDIDATE,2.28494301,1.0,1180.0,458.39,5396.0,4.571
K06676.01,CANDIDATE,439.21978,1.81,266.0,1.18,6553.0,4.479
K06934.01,CANDIDATE,22.2548897,2.16,899.0,154.4,5349.0,3.76
K07069.01,CANDIDATE,1.01485981,1.61,1928.0,3274.72,6158.0,4.453
K07072.01,CANDIDATE,15.3902613,4.39,1459.0,1069.24,5649.0,3.282
K07073.01,CANDIDATE,279.036565,30.25,323.0,2.58,6072.0,4.285
K07074.01,CANDIDATE,26.8552365,1.49,618.0,34.48,6045.0,4.494
K07076.01,CANDIDATE,16.2347636,1.28,852.0,124.25,6478.0,4.371
K07205.01,CANDIDATE,2.3518268,39.82,1535.0,1313.37,5445.0,4.14
K07208.01,CANDIDATE,3.57944367,0.87,1018.0,253.89,5341.0,4.546
K07209.01,CANDIDATE,8.2553499,3.28,1462.0,1079.27,5403.0,3.559
K07339.01,CANDIDATE,10.6982275,1.73,919.0,168.88,6277.0,4.417
K07467.01,CANDIDATE,7.20558084,1.33,1253.0,582.45,6002.0,4.025
K07470.01,CANDIDATE,392.50115,1.9,225.0,0.6,5128.0,4.388
K07471.01,CANDIDATE,5.29655591,1.3,1156.0,421.14,6268.0,4.429
K06291.01,CANDIDATE,8.8324193,0.98,999.0,234.99,6060.0,4.29
K06293.01,CANDIDATE,5.88836941,1.21,1125.0,379.27,6243.0,4.39
K06425.01,CANDIDATE,521.10826,1.5,231.0,0.68,5942.0,4.432
K06546.01,CANDIDATE,3.39401963,1.03,1306.0,689.16,6181.0,4.431
K06680.01,CANDIDATE,5.52507406,0.8,1028.0,263.79,5600.0,4.378
K06819.01,CANDIDATE,3.226232203,1.01,1620.0,1627.1,6534.0,4.203
K06949.01,CANDIDATE,2.352446342,1.24,2173.0,5269.29,6749.0,3.941
K07215.01,CANDIDATE,3.90735046,0.83,1007.0,243.14,5497.0,4.577
K07345.01,CANDIDATE,377.501257,2.16,242.0,0.81,5751.0,4.508
K07479.01,CANDIDATE,7.1969168,1.1,1132.0,388.54,5530.0,4.045
K06299.01,CANDIDATE,0.947554749,0.67,1633.0,1680.03,5508.0,4.569
K06301.01,CANDIDATE,50.271927,2.94,589.0,28.51,6520.0,4.375
K07879.01,CANDIDATE,128.208643,6.15,792.0,93.05,7128.0,3.52
K06557.01,CANDIDATE,6.63448023,1.04,1177.0,453.27,6463.0,4.313
K06687.01,CANDIDATE,1.002591901,0.87,1391.0,884.21,4893.0,4.574
K06689.01,CANDIDATE,3.37116682,0.98,1291.0,656.3,5653.0,4.288
K06954.01,CANDIDATE,6.613671,0.91,1266.0,607.33,6056.0,4.071
K06957.01,CANDIDATE,1.48062814,0.76,1653.0,1770.63,6187.0,4.499
K07088.01,CANDIDATE,2.68814059,0.92,1135.0,392.64,5636.0,4.613
K07093.01,CANDIDATE,97.991569,1.41,467.0,11.21,6499.0,4.378
K07220.01,CANDIDATE,1.057080807,0.97,1805.0,2518.85,6000.0,4.487
K07223.01,CANDIDATE,317.062416,1.59,218.0,0.54,5366.0,4.625
K07224.01,CANDIDATE,13.4959496,1.62,784.0,89.25,5962.0,4.464
K07354.01,CANDIDATE,43.2675604,1.61,664.0,45.99,5747.0,4.018
K07358.01,CANDIDATE,11.3251153,1.26,674.0,48.78,5334.0,4.574
K07483.01,CANDIDATE,16.9163386,0.68,648.0,41.74,5628.0,4.513
K07484.01,CANDIDATE,37.0200232,2.14,507.0,15.66,5685.0,4.537
K07489.01,CANDIDATE,0.565713361,0.81,1917.0,3197.67,5220.0,4.48
K06960.01,CANDIDATE,4.88698386,1.2,1133.0,389.31,6152.0,4.464
K06966.01,CANDIDATE,8.47484677,1.35,780.0,87.55,5564.0,4.587
K07099.01,CANDIDATE,34.0357766,1.05,337.0,3.06,4367.0,4.739
K07231.02,CANDIDATE,4.74701479,13333.5,1640.0,1708.72,6531.0,3.962
K07232.01,CANDIDATE,1.96682825,1.18,1283.0,638.54,5595.0,4.581
K07359.01,CANDIDATE,4.237447181,2.26,1172.0,446.38,5993.0,4.425
K07360.01,CANDIDATE,4.0953585,7.76,1680.0,1884.15,6839.0,4.094
K07361.01,CANDIDATE,0.92623983,1.16,1208.0,504.34,4494.0,4.692
K00126.02,CANDIDATE,0.875197345,0.73,2518.0,9497.39,5855.0,3.999
K01106.03,CANDIDATE,13.2298203,1.5,856.0,126.84,6049.0,4.353
K01110.02,CANDIDATE,3.71840884,0.84,1184.0,464.19,5982.0,4.493
K06315.01,CANDIDATE,5.32737192,0.7,782.0,88.33,4905.0,4.593
K06318.01,CANDIDATE,5.90260586,1.26,759.0,78.58,4960.0,4.627
K06320.01,CANDIDATE,22.80265,2.36,1045.0,281.59,5011.0,3.321
K06449.01,CANDIDATE,29.9315174,1.58,517.0,16.9,5551.0,4.57
K06450.01,CANDIDATE,0.602277579,0.78,2699.0,12545.82,6510.0,4.256
K06454.01,CANDIDATE,27.2173855,1.34,667.0,46.8,6263.0,4.404
K06568.01,CANDIDATE,6.27651592,0.65,532.0,18.89,3914.0,4.748
K06570.01,CANDIDATE,16.214474,3.53,1256.0,587.82,6801.0,3.833
K06705.01,CANDIDATE,0.9951412,0.22,509.0,15.69,3325.0,5.364
K06707.01,CANDIDATE,43.535891,1.86,444.0,9.19,5481.0,4.592
K07888.01,CANDIDATE,4.7368156,0.6,1137.0,395.05,6088.0,4.456
K06970.01,CANDIDATE,40.7698541,1.87,585.0,27.73,5884.0,4.306
K06971.01,CANDIDATE,129.222771,2.01,288.0,1.63,4934.0,4.515
K07106.01,CANDIDATE,5.01880305,1.08,1178.0,455.98,6220.0,4.398
K07235.01,CANDIDATE,299.70688,1.15,237.0,0.75,5606.0,4.597
K07236.01,CANDIDATE,14.461834,1.05,785.0,89.86,5457.0,4.239
K07370.01,CANDIDATE,4.48538145,0.96,962.0,202.75,5654.0,4.607
K07375.01,CANDIDATE,4.84847245,1.51,667.0,46.85,4137.0,4.625
K07506.01,CANDIDATE,11.8436119,1.41,830.0,111.98,6077.0,4.471
K01427.02,CANDIDATE,4.88446644,0.84,579.0,26.5,3883.0,4.725
K01574.04,CANDIDATE,8.9772888,1.79,1113.0,362.75,5597.0,3.963
K01602.02,CANDIDATE,3.03359398,1.55,1529.0,1294.06,5557.0,4.037
K01681.04,CANDIDATE,21.9139549,10.39,303.0,2.01,3638.0,4.844
K01840.02,CANDIDATE,9.3888216,20.91,963.0,202.91,5846.0,4.278
K06579.01,CANDIDATE,2.6528082,1.17,1280.0,633.57,5778.0,4.48
K06582.01,CANDIDATE,2.43135542,1.07,1422.0,965.4,6231.0,4.488
K06849.01,CANDIDATE,12.54474243,1.88,840.0,117.9,5767.0,4.316
K06978.01,CANDIDATE,3.07551068,0.84,1389.0,879.95,5763.0,4.256
K06980.01,CANDIDATE,6.29340543,1.08,1072.0,312.61,6214.0,4.442
K06983.01,CANDIDATE,7.7021729,0.85,888.0,147.24,5618.0,4.449
K07116.01,CANDIDATE,2.52557582,0.62,1364.0,818.81,5821.0,4.421
K07117.01,CANDIDATE,8.2927558,1.01,927.0,174.36,6146.0,4.497
K07117.02,CANDIDATE,22.786522,1.45,661.0,45.26,6146.0,4.497
K07376.01,CANDIDATE,1.284241817,1.18,1623.0,1643.57,5849.0,4.517
K07378.01,CANDIDATE,8.7396758,3.29,577.0,26.17,4406.0,4.643
K07380.01,CANDIDATE,15.9474242,1.21,670.0,47.65,5472.0,4.44
K07383.01,CANDIDATE,50.0122,1.2,432.0,8.23,5357.0,4.503
K07510.01,CANDIDATE,5.60682001,1.04,942.0,186.43,5699.0,4.553
K02050.02,CANDIDATE,3.17796408,0.74,1034.0,270.25,5061.0,4.488
K02103.02,CANDIDATE,3.66520844,0.82,1168.0,439.57,5579.0,4.389
K02199.02,CANDIDATE,3.05293416,1.18,1047.0,284.82,5311.0,4.588
K02232.02,CANDIDATE,12.834857,1.73,755.0,76.96,5492.0,4.389
K02321.02,CANDIDATE,36.2530992,1.43,582.0,27.17,6002.0,4.424
K02421.02,CANDIDATE,4.02321842,0.48,747.0,73.5,4671.0,4.721
K02439.02,CANDIDATE,7.5017934,1.32,1046.0,283.25,6321.0,4.417
K02449.02,CANDIDATE,0.912351255,1.46,1840.0,2705.58,5481.0,4.369
K06329.01,CANDIDATE,12.4701111,2.06,1074.0,313.87,5623.0,3.877
K06331.01,CANDIDATE,5.8229815,1.36,914.0,165.12,5704.0,4.575
K06860.01,CANDIDATE,0.576732089,0.43,1537.0,1316.33,4524.0,4.576
K06985.01,CANDIDATE,10.9279755,0.81,834.0,114.42,6045.0,4.494
K07125.01,CANDIDATE,7.918267,0.93,953.0,195.36,5966.0,4.418
K07252.01,CANDIDATE,10.2170589,1.17,929.0,176.34,6211.0,4.384
K07389.01,CANDIDATE,27.5837778,11.03,1330.0,739.57,5092.0,2.945
K07520.01,CANDIDATE,3.14735789,3.45,2209.0,5635.4,5189.0,3.352
K02523.02,CANDIDATE,2.61090223,1.8,1323.0,724.16,5514.0,4.345
K02564.02,CANDIDATE,17.6637979,2.98,1178.0,455.65,5734.0,3.591
K02623.02,CANDIDATE,4.02664625,0.68,1318.0,715.51,6187.0,4.341
K02636.02,CANDIDATE,5.1777226,0.63,1050.0,287.44,5854.0,4.469
K00283.03,CANDIDATE,9.48814747,0.73,856.0,126.75,5680.0,4.414
K02756.02,CANDIDATE,5.06993245,0.92,1053.0,291.11,5957.0,4.506
K06342.01,CANDIDATE,8.1770751,0.83,1115.0,365.09,6501.0,4.281
K06343.01,CANDIDATE,569.45051,1.96,225.0,0.61,6117.0,4.496
K06475.01,CANDIDATE,4.84505985,1.54,723.0,64.57,4337.0,4.581
K07880.01,CANDIDATE,623.70774,1.81,258.0,1.05,6626.0,4.347
K06600.01,CANDIDATE,2.70581614,0.69,1356.0,799.75,5992.0,4.42
K06731.01,CANDIDATE,3.84615171,1.14,1199.0,487.47,6106.0,4.487
K06733.01,CANDIDATE,1.28940823,2.48,3112.0,22119.66,5826.0,3.465
K06734.01,CANDIDATE,498.27269,2.12,214.0,0.5,5618.0,4.514
K06862.01,CANDIDATE,11.0495766,0.83,738.0,70.24,5533.0,4.505
K06863.01,CONFIRMED,4.48559215,0.95,365.0,4.2,3236.0,5.097
K06993.01,CANDIDATE,13.8086331,1.09,659.0,44.5,5515.0,4.568
K06994.01,CANDIDATE,4.25907841,0.7,1253.0,583.12,5560.0,4.173
K07129.01,CANDIDATE,64.1983721,1.74,506.0,15.49,6088.0,4.329
K07133.01,CANDIDATE,82.78482,2.16,501.0,14.88,5749.0,4.123
K07258.01,CANDIDATE,2.4376438,0.79,1686.0,1909.13,5927.0,4.117
K07259.01,CANDIDATE,0.721522907,11.04,1475.0,1115.99,4893.0,4.634
K07264.01,CANDIDATE,19.1644498,1.83,988.0,225.26,5877.0,3.86
K07400.01,CANDIDATE,4.15736472,1.09,931.0,178.03,5183.0,4.558
K03019.02,CANDIDATE,2.012094,0.99,1523.0,1274.27,5633.0,4.296
K03053.02,CANDIDATE,9.4767057,1.38,841.0,118.13,5911.0,4.519
K03068.02,CANDIDATE,6.65171459,0.84,713.0,61.01,4889.0,4.637
K03344.03,CANDIDATE,208.54335,2.84,321.0,2.52,5533.0,4.275
K03348.02,CANDIDATE,17.7189786,1.44,713.0,61.01,5566.0,4.329
K03395.02,CANDIDATE,5.0395851,0.78,1067.0,306.35,5912.0,4.453
K03425.03,CANDIDATE,7.64370363,1.85,1334.0,748.7,6120.0,3.934
K06352.01,CANDIDATE,5.11683678,1.16,1039.0,275.15,5955.0,4.52
K06484.01,CANDIDATE,16.1191449,1.34,619.0,34.7,5319.0,4.514
K06601.01,CANDIDATE,17.9925973,1.62,748.0,73.97,5931.0,4.351
K06605.01,CANDIDATE,74.371666,2.39,767.0,81.88,6865.0,3.742
K06739.01,CANDIDATE,19.164111,1.11,519.0,17.12,5103.0,4.65
K06872.01,CANDIDATE,13.5164708,0.88,645.0,40.81,5442.0,4.6
K07002.01,CANDIDATE,4.83014159,1.3,1039.0,275.02,5693.0,4.467
K07003.01,CANDIDATE,2.41194057,1.35,1654.0,1771.98,5598.0,4.045
K07007.01,CANDIDATE,0.800263219,0.77,1240.0,561.84,4336.0,4.656
K07136.01,CANDIDATE,441.17369,2.27,217.0,0.52,5610.0,4.551
K07270.01,CANDIDATE,19.2532128,1.42,692.0,54.13,6060.0,4.495
K07272.01,CANDIDATE,14.1011023,1.26,904.0,157.56,6534.0,4.365
K07404.01,CANDIDATE,1.817079849,1.39,1454.0,1056.39,5808.0,4.503
K07408.01,CANDIDATE,5.15998178,19.07,574.0,25.63,3900.0,4.727
K07534.01,CANDIDATE,23.3787733,0.92,694.0,54.98,6210.0,4.424
K07535.01,CANDIDATE,15.09984259,4.11,576.0,25.98,5191.0,4.615
K07539.01,CANDIDATE,15.3416245,1.3,605.0,31.63,5061.0,4.504
K07540.01,CANDIDATE,21.980467,0.92,625.0,36.07,5573.0,4.418
K02704.03,CONFIRMED,8.15275885,2.44,305.0,2.03,3327.0,5.113
K04032.05,CANDIDATE,7.23524221,0.82,948.0,191.14,5574.0,4.354
K04084.02,CANDIDATE,10.72900793,1.78,722.0,64.33,5375.0,4.541
K04084.03,CANDIDATE,8.19619768,1.55,851.0,123.81,5323.0,4.378
K04157.02,CANDIDATE,5.215752,0.83,1156.0,422.67,6202.0,4.422
K06353.01,CANDIDATE,10.0714369,1.98,1362.0,814.46,5768.0,3.633
K06355.01,CANDIDATE,4.37198905,0.93,1085.0,327.65,5823.0,4.489
K06355.02,CANDIDATE,6.72876606,1.03,940.0,184.66,5823.0,4.489
K06358.01,CANDIDATE,3.09383248,1.32,998.0,233.91,5327.0,4.646
K06617.01,CANDIDATE,8.0018897,0.9,864.0,131.75,5830.0,4.54
K06745.01,CANDIDATE,383.85362,2.78,314.0,2.29,6675.0,4.341
K06746.01,CANDIDATE,2.564012541,7.27,1720.0,2065.56,6274.0,4.139
K06750.01,CANDIDATE,5.21395046,1.24,1201.0,492.29,5529.0,4.123
K06751.01,CANDIDATE,24.996068,2.4,604.0,31.43,5761.0,4.492
K06752.01,CANDIDATE,8.9429645,0.89,536.0,19.51,4183.0,4.655
K06878.01,CANDIDATE,2.405625303,1.11,1180.0,459.66,5450.0,4.573
K06882.01,CANDIDATE,0.7735301,1.87,2474.0,8868.22,6296.0,4.217
K07016.01,CONFIRMED,384.847556,1.09,220.0,0.56,5579.0,4.58
K07144.01,CANDIDATE,0.839907158,0.92,1640.0,1705.12,5120.0,4.478
K07148.01,CANDIDATE,1.7613778,2.32,1824.0,2621.69,6544.0,4.349
K07279.01,CANDIDATE,11.7728146,0.93,788.0,90.86,5410.0,4.333
K07281.01,CANDIDATE,2.46506501,1.14,1999.0,3777.82,6881.0,4.101
K07282.01,CANDIDATE,1.758599866,1.6,1101.0,347.1,4744.0,4.606
K00566.02,CANDIDATE,14.1573717,1.1,778.0,86.67,6122.0,4.487
K07415.01,CANDIDATE,1.291964282,10.97,1249.0,572.64,4995.0,4.624
K07416.01,CANDIDATE,37.4646974,0.97,677.0,49.61,6266.0,4.209
K04301.02,CANDIDATE,6.31915999,1.04,1369.0,829.72,6254.0,4.019
K04383.02,CANDIDATE,2.58393841,0.77,1470.0,1103.3,6164.0,4.378
K04421.02,CANDIDATE,6.5595368,0.62,1079.0,320.09,5950.0,4.323
K00416.04,CANDIDATE,31.5322987,0.74,461.0,10.65,5183.0,4.608
K04500.03,CANDIDATE,14.7510068,1.7,629.0,36.94,5295.0,4.548
K07617.01,CANDIDATE,12.9284553,0.64,343.0,3.26,3578.0,4.893
K03184.03,CANDIDATE,4.02018903,0.6,1337.0,754.66,5788.0,4.178
K04524.03,CANDIDATE,3.33930957,1.2,1205.0,498.37,5700.0,4.434
K04782.02,CANDIDATE,4.29251656,3.66,1144.0,403.88,6032.0,4.485
K04957.02,CANDIDATE,4.98792404,0.73,485.0,13.07,3606.0,4.859
K05447.02,CONFIRMED,3.87594316,0.68,1081.0,323.21,5713.0,4.541
K05475.02,CANDIDATE,5.68325648,0.97,1257.0,589.92,6072.0,4.133
K06447.02,CANDIDATE,91.649983,2.27,568.0,24.57,6705.0,4.145
K06464.03,CANDIDATE,541.742985,3.39,248.0,0.9,6373.0,4.438
K07546.01,CANDIDATE,44.113873,4.9,1158.0,424.45,7854.0,3.669
K07554.01,CANDIDATE,482.62011,1.98,263.0,1.12,6315.0,4.389
K07558.01,CANDIDATE,10.1551587,0.94,721.0,63.73,5275.0,4.505
K07559.01,CANDIDATE,0.708965461,1.13,2417.0,8061.29,6528.0,4.384
K07567.01,CANDIDATE,608.20572,1.46,143.0,0.1,4486.0,4.642
K02369.03,CANDIDATE,7.2274321,1.28,967.0,206.77,6075.0,4.486
K07572.01,CANDIDATE,91.069934,1.59,1103.0,349.47,9051.0,3.623
K07587.01,CANDIDATE,366.088938,2.57,257.0,1.03,5941.0,4.464
K07589.01,CANDIDATE,414.45008,7.01,364.0,4.17,7037.0,4.136
K02859.05,CANDIDATE,5.43103616,0.66,873.0,137.1,5374.0,4.555
